Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
-2.51079,133.077,LPN-NPP,04:35:38 AM,20170912,LAPAN,PAPUA BARAT,TELUKBINTUNI,BABO,SIMURI,
-7.3337,112.516,LPN-NPP,05:38:34 AM,20170829,LAPAN,JAWA TIMUR,GRESIK,,,
-7.7877,114.408,LPN-NPP,05:38:34 AM,20170829,LAPAN,JAWA TIMUR,SITUBONDO,,,TN BALURAN
-7.72713,112.596,LPN-NPP,05:38:34 AM,20170829,LAPAN,JAWA TIMUR,PASURUAN,,,THR R. SURYO
-9.84737,124.208,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,MOLLO SELATAN,BIENE,
-10.1517,120.361,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,WULA WAIJELU,LA TENA,
-9.95187,123.696,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,FATULEU,POTO,
-10.0758,124.088,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,KUPANG TIMUR,NUNMAFO,
-10.0772,124.08,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,KUPANG TIMUR,NUNMAFO,
-10.1048,120.523,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,PAMBURU,
-9.98887,124.066,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,TAKARI,NOELMINA,
-9.96672,123.758,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,FATULEU,POTO,
-9.97823,123.83,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,KUPANG,FATULEU,OELBITENO,
-10.688,123.13,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,ROTENDAO,ROTE TENGAH,NGGODIMEDA,
3.60593,116.555,LPN-NPP,05:41:24 AM,20170829,LAPAN,KALIMANTAN UTARA,MALINAU,MALINAU,SEBATIUNG,
-2.55033,115.044,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN SELATAN,HULUSUNGAI SELATAN,DAHA UTARA,HAKURUNG,
0.538957,115.227,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG BAGUN,LONG MELAHAM,
-2.54131,115.058,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN SELATAN,HULUSUNGAI SELATAN,DAHA UTARA,HAKURUNG,
0.346357,115.429,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG HUBUNG,DATAH BILANG ULU,
-7.33474,112.509,LPN-NPP,05:38:34 AM,20170829,LAPAN,JAWA TIMUR,GRESIK,,,
-9.75431,119.96,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,KAHIRI,
-9.76109,119.961,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,KAHIRI,
-10.0025,119.979,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,TABUNDUNG,WUDI PANDAK,
-9.67088,120.022,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,TANDULA JANGGA,
-9.83124,119.913,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,KAHIRI,
-10.0307,120.574,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,TAMMA,
-10.0469,120.205,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PABERIWAI,KANANGGAR,
2.70069,115.753,LPN-NPP,05:41:24 AM,20170829,LAPAN,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG PUJUNGAN,
0.514572,115.912,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,KUTAI KARTANEGARA,TABANG,UMAQ DIAN,
0.371947,115.418,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG HUBUNG,DATAH BILANG ULU,
0.358967,115.377,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG HUBUNG,LONG HUBUNG,
-0.123633,115.452,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,KUTAI BARAT,DAMAI,SEMBUAN,
-9.68087,119.694,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,KATIKUTANA,KONDA MALOBA,TN MANUPEU TANADARU
-9.67206,120.015,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,TANDULA JANGGA,
-9.61699,119.766,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,UMBU RATU NGGAY,MBILUR PANGADU,TN MANUPEU TANADARU
-9.66542,119.766,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,LEWA,KAMBATA WUNDUT,TN MANUPEU TANADARU
0.741326,114.374,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG APARI,LONG PENANEH SATU,
0.537897,115.22,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG BAGUN,LONG MELAHAM,
0.796343,114.528,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG PAHANGAI,LONG LUNUK,
1.07256,116.739,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA WAHAU,BENHES,
0.745272,114.492,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG PAHANGAI,DELANG KEROHON,
0.750954,114.483,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG PAHANGAI,DELANG KEROHON,
-8.29029,124.879,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,PISOMU/PADANG-PANJANG,
-9.66656,119.759,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,LEWA,KAMBATA WUNDUT,TN MANUPEU TANADARU
-9.7025,119.127,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,KODI BANGEDO,KAHALE,
-8.28866,124.889,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,PISOMU/PADANG-PANJANG,
-8.6976,120.883,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,NGADA,BAJAWA,WAEWEA,
-8.19664,119.071,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,BIMA,WERA,SANGIANG,CA PULAU SANGIANG
-8.72675,116.125,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,LOMBOK BARAT,GERUNG,BAYU URIP,
-8.63962,116.814,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,SETELUK,MANTAR,
-8.43978,118.369,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,DOMPU,MANGGELEWA,SORIUTU,
-8.85373,116.78,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH,BERU,
-8.60667,117.623,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,LAPE-LOPOK,LAPE,
-8.78383,116.85,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,TALIWANG,LABUAN LALAR,
-8.77464,117.404,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,ROPANG,LENANGGUAR,
0.799572,114.23,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG APARI,LONG PENANEH DUA,
-8.39735,117.128,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,UTAN-RHEE,PUKAT,
1.33585,116.913,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA WAHAU,MIAU BARU,
2.61146,116.767,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,MUARA PENGIAN,
0.924583,114.567,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG PAHANGAI,LONG ISUN,
1.43744,115.401,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,MALINAU,KAYAN HULU,LONG LEBUSAN,
2.3715,117.066,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,BERAU,SEGAH,LONG AYAN,
2.61925,116.773,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,LONG PESO,
1.92214,116.953,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,BERAU,KELAY,LONG KELUH,
1.18148,116.7,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA WAHAU,BENHES,
1.42659,115.374,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,MALINAU,KAYAN HULU,LONG LEBUSAN,
2.63244,116.814,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,LONG PESO,
2.61819,116.766,LPN-NPP,05:39:59 AM,20170829,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,MUARA PENGIAN,
-8.66213,120.787,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI,ELAR,NANGA MEJE,
-8.73707,117.88,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,PLAMPANG,TELUK SANTONG,
-8.65413,121.11,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,NGADA,SOA,NGINAMANU,
-8.66084,120.795,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI,ELAR,NANGA MEJE,
-8.75021,118.462,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,DOMPU,HU'U,RASABOU,
-8.54505,121.256,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA TIMUR,NGADA,AESESA,MBAY I,
-8.73813,117.873,LPN-NPP,05:37:08 AM,20170829,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,PLAMPANG,TELUK SANTONG,
-4.1546,119.682,LPN-NPP,05:19:53 AM,20170915,LAPAN,SULAWESI SELATAN,BARRU,MALLUSETASI,NEPO,
-8.45833,123.478,LPN-NPP,05:18:28 AM,20170915,LAPAN,NUSA TENGGARA TIMUR,LEMBATA,ATADEI,TUBUK RAJAN,
-1.73702,111.174,LPN-NPP,05:21:19 AM,20170915,LAPAN,KALIMANTAN TENGAH,LAMANDAU,DELANG,GINIH,
-1.98239,121.268,LPN-NPP,05:19:53 AM,20170915,LAPAN,SULAWESI TENGAH,MOROWALI UTARA,PETASIA,TONTOWEA,
-1.69636,111.048,LPN-NPP,05:21:19 AM,20170915,LAPAN,KALIMANTAN TENGAH,LAMANDAU,DELANG,LANDAU KANTU,
-1.58738,111.066,LPN-NPP,05:21:19 AM,20170915,LAPAN,KALIMANTAN TENGAH,LAMANDAU,DELANG,PENYOMBAAN,
-8.43396,123.504,LPN-NPP,05:18:28 AM,20170915,LAPAN,NUSA TENGGARA TIMUR,LEMBATA,ATADEI,KATAKEJA,
-10.8159,122.907,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,ROTENDAO,ROTE BARAT LAUT,TEMAS,
-10.2392,123.723,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,KUPANG TENGAH,BOKONG,
-10.0129,124.187,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN SELATAN,MIO,
-9.88511,123.744,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,FATULEU,POTO,
-10.011,123.845,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,FATULEU,NUNSAEN,
-10.1857,123.901,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,KUPANG TIMUR,TUATUKA,THR PROF. IR. HERMAN JOHANNES
-2.57936,121.384,LPN-NPP,05:19:40 AM,20170830,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-9.08054,125.176,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,BELU,LAMAKMEN,KEWAR,
-9.16253,124.833,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,BELU,TASIFETO BARAT,TUKUNENO,
-9.39642,124.065,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,NETEMNANU UTARA,
-10.1858,120.327,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,WULA WAIJELU,LAINJANJI,
-9.49211,124.058,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,NETEMNANU SELATAN,
-10.1766,120.301,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,KARERA,HAMBA WUTANG,
-9.08545,125.145,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,BELU,LAMAKMEN,KEWAR,
-9.11098,125.118,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,BELU,LAMAKMEN,FULUR,
-9.48312,124.028,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,KIFU,
-7.91805,112.922,LPN-NPP,05:19:40 AM,20170830,LAPAN,JAWA TIMUR,PASURUAN,,,
-3.90276,122.42,LPN-NPP,05:19:40 AM,20170830,LAPAN,SULAWESI TENGGARA,KONAWE,SAMPARA,RUMBIA,
-9.44304,124.109,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,NETEMNANU UTARA,
-9.44864,124.118,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,NETEMNANU UTARA,
-9.56285,124.033,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,KIFU,
-9.67714,119.876,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA,RAKAWATU,TN MANUPEU TANADARU
-10.0138,120.43,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,LULUNDILU,
-9.99496,120.461,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,TAMMA,
-2.30688,115.994,LPN-NPP,05:21:05 AM,20170830,LAPAN,KALIMANTAN TIMUR,PASIR,TANJUNG ARU,KERANG,
-9.92437,120.199,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,MATAWAI LA PAWU,KATIKU LUKU,
-9.1694,124.834,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,BELU,TASIFETO BARAT,TUKUNENO,
2.53806,115.742,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG APAN BARU,TN KAYAN MENTARANG
2.54598,115.741,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG APAN BARU,
2.6861,116.777,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,LONG PESO,
2.68475,116.768,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,LONG PESO,
2.69348,116.775,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,PESO,LONG PESO,
3.05899,117.257,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,PANCA AGUNG (SALIM BATU I),
3.06616,117.256,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,PANCA AGUNG (SALIM BATU I),
2.03817,117.089,LPN-NPP,05:21:05 AM,20170830,LAPAN,KALIMANTAN TIMUR,BERAU,SEGAH,GUNUNG SARI,
1.9707,117.255,LPN-NPP,05:21:05 AM,20170830,LAPAN,KALIMANTAN TIMUR,BERAU,GUNUNG TABUR,LABANAN MAKARTI (EX UPT),
1.72544,117.063,LPN-NPP,05:21:05 AM,20170830,LAPAN,KALIMANTAN TIMUR,BERAU,KELAY,LONG BELIU,
-9.67363,119.745,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA,KAMBATA WUNDUT,TN MANUPEU TANADARU
-9.53857,119.882,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,HAHARU,MBATA PUHU,
3.07334,117.255,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,BULUNGAN,TANJUNG PALAS,PANCA AGUNG (SALIM BATU I),
3.67171,116.715,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,NUNUKAN,LUMBIS,PA LOO,
3.611,116.582,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,MALINAU,MALINAU,LUBA,
2.96343,116.384,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,MALINAU,MALINAU,PAYA SETURAN,
3.17273,116.438,LPN-NPP,05:22:29 AM,20170830,LAPAN,KALIMANTAN UTARA,MALINAU,MALINAU,PUNAN GONG SULOK,
-8.69953,121.062,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,NGADA,SOA,P I G A,
-8.29966,124.965,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,PURNAMA,
-8.31364,124.193,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,ALOR,PANTAR,BAOLANG,
-9.4503,119.748,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,UMBU RATU NGGAY,LENANG,
-8.46221,123.501,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,LEMBATA,ATADEI,DORI PEWUT,
-9.64803,119.111,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SUMBA BARAT,KODI BANGEDO,WAI KARARA,
2.12948,117.076,LPN-NPP,05:21:05 AM,20170830,LAPAN,KALIMANTAN TIMUR,BERAU,SEGAH,PUNAN MALINAU,
-8.62767,116.791,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,SETELUK,MANTAR,
-8.70061,121.054,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,NGADA,SOA,MASUMELI,
-8.61808,122.567,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,SIKKA,TALIBURA,TANARAWA,
-8.60098,120.354,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI,RUTENG,PONG LEKO,
-8.61468,121.049,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,NGADA,SOA,MAINAI,
-8.55259,121.139,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,NGADA,AESESA,TEDAMUDE,
-8.393,120.496,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA TIMUR,MANGGARAI,LAMBALEDA,GOLO MUNGA,
-8.21917,117.621,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,LABUHAN BADAS,LABUAN AJI,TB PULAU MOYO
-8.43437,117.434,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,SUMBAWA,BRANG BIJI,
-8.22015,117.614,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,LABUHAN BADAS,LABUAN AJI,TB PULAU MOYO
-8.89738,116.775,LPN-NPP,05:18:14 AM,20170830,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH,BELO,
-6.79683,110.855,LPN-NPP,18:03:32 PM,20170830,LAPAN,JAWA TENGAH,KUDUS,KOTA KUDUS,SINGOCANDI,
-2.58041,121.382,LPN-NPP,18:02:06 PM,20170830,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,SOROAKO,
-2.58055,121.376,LPN-NPP,16:22:32 PM,20170830,LAPAN,SULAWESI SELATAN,LUWU TIMUR,NUHA,MAGANI,
-7.17789,113.119,LPN-NPP,05:57:43 AM,20170913,LAPAN,JAWA TIMUR,SAMPANG,,,
-8.29106,118.176,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA BARAT,BIMA,SANGGAR,PIONG,
-10.0064,124.172,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,BATU PUTIH,OEBOBO,
0.42625,115.472,LPN-NPP,05:02:09 AM,20170831,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG HUBUNG,MATA LIBAQ,
0.437828,115.471,LPN-NPP,05:02:09 AM,20170831,LAPAN,KALIMANTAN TIMUR,MAHAKAM ULU,LONG HUBUNG,LAHAM,
-8.17756,124.81,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,TARAMANA,TWA TUTI ADAGAE
-8.50546,123.42,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,LEMBATA,ATADEI,ILE KERBAU,
-8.47997,123.337,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,LEMBATA,NAGAWUTUNG,LABALIMUT,
-8.17048,124.809,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,TARAMANA,TWA TUTI ADAGAE
-2.59713,119.578,LPN-NPP,05:02:09 AM,20170831,LAPAN,SULAWESI BARAT,MAMUJU,KALUMPANG,SIRAUN,
-4.47606,122.072,LPN-NPP,05:00:44 AM,20170831,LAPAN,SULAWESI TENGGARA,KONAWE,TINANGGEA,LANOWULU,TN RAWA AOPA WATUMOHAI
-9.46774,124.123,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,NETEMNANU UTARA,
-9.99559,120.173,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,MATAWAI LA PAWU,KATIKUTANA,TN LAIWANGI WANGGAMETI
-8.21782,128.002,LPN-NPP,04:59:19 AM,20170831,LAPAN,MALUKU,MALUKU TENGGARA BARAT,P. MOA,TOUNWAWAN,
-9.16673,124.883,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,BELU,ATAMBUA,FATUBENAO,
-7.80172,111.401,LPN-NPP,05:57:43 AM,20170913,LAPAN,JAWA TIMUR,PONOROGO,,,
-8.48294,118.419,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA BARAT,DOMPU,WOJA,MONTABARU,
-8.69994,117.51,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,MOYOHULU,LITO,
-9.85241,119.782,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA,UMAMANU,TN MANUPEU TANADARU
-8.69857,117.521,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,MOYOHULU,LITO,
-9.29095,124.715,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI UTARA,KULUAN,
-9.09163,125.056,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,BELU,RAIHAT,ASUMANU,
-8.69885,118.274,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA BARAT,SUMBAWA,MANGGELEWA,KWANGKO,
-9.61846,120.048,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,TANDULA JANGGA,
-8.47819,118.143,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA BARAT,DOMPU,KEMPO,TOLO KALO,
-10.0103,120.386,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,PABERIWAI,WAIRARA,
-8.861,116.783,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH,BERU,
-9.74545,120.451,LPN-NPP,05:56:17 AM,20170913,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,UMALULU,WANGA,
-9.02939,125.086,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,BELU,LAMAKMEN,LAMAK SENULU,
-8.5569,121.17,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,NGADA,AESESA,TEDAMUDE,
-9.6599,120.008,LPN-NPP,04:59:19 AM,20170831,LAPAN,NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORIANGU,TANDULA JANGGA,
